"sample","fastq_1","fastq_2","run_accession","experiment_accession","sample_accession","secondary_sample_accession","study_accession","secondary_study_accession","submission_accession","run_alias","experiment_alias","sample_alias","study_alias","library_layout","library_selection","library_source","library_strategy","library_name","instrument_model","instrument_platform","base_count","read_count","tax_id","scientific_name","sample_title","experiment_title","study_title","sample_description","fastq_md5","fastq_bytes","fastq_ftp","fastq_galaxy","fastq_aspera"
"SRX2733716","results/fastq/SRX2733716_SRR5444657_1.fastq.gz","results/fastq/SRX2733716_SRR5444657_2.fastq.gz","SRR5444657","SRX2733716","SAMN06711200","SRS2121612","PRJNA382632","SRP103821","SRA553982","GSM2575115_r1","GSM2575115","GSM2575115","GSE97672","PAIRED","cDNA","TRANSCRIPTOMIC","RNA-Seq","","Illumina HiSeq 2500","ILLUMINA","24718795000","98875180","9606","Homo sapiens","MDM-520_H5N1_MOI2_18h_1","Illumina HiSeq 2500 sequencing: GSM2575115: MDM-520_H5N1_MOI2_18h_1 Homo sapiens RNA-Seq","Human monocyte-derived macrophage (MDM) cell transcriptome response to infection with H1N1, H3N2, and H5N1 influenza virus.","MDM-520_H5N1_MOI2_18h_1","775c2ac53fed11b30f85014d53cd3508;320cef88f5f3561585a4f1558493f048","4032164084;4250701369","ftp.sra.ebi.ac.uk/vol1/fastq/SRR544/007/SRR5444657/SRR5444657_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR544/007/SRR5444657/SRR5444657_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR544/007/SRR5444657/SRR5444657_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR544/007/SRR5444657/SRR5444657_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR544/007/SRR5444657/SRR5444657_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR544/007/SRR5444657/SRR5444657_2.fastq.gz"
"SRX2733717","results/fastq/SRX2733717_SRR5444658_1.fastq.gz","results/fastq/SRX2733717_SRR5444658_2.fastq.gz","SRR5444658","SRX2733717","SAMN06711199","SRS2121613","PRJNA382632","SRP103821","SRA553982","GSM2575116_r1","GSM2575116","GSM2575116","GSE97672","PAIRED","cDNA","TRANSCRIPTOMIC","RNA-Seq","","Illumina HiSeq 2500","ILLUMINA","24118445000","96473780","9606","Homo sapiens","MDM-520_H5N1_MOI2_18h_2","Illumina HiSeq 2500 sequencing: GSM2575116: MDM-520_H5N1_MOI2_18h_2 Homo sapiens RNA-Seq","Human monocyte-derived macrophage (MDM) cell transcriptome response to infection with H1N1, H3N2, and H5N1 influenza virus.","MDM-520_H5N1_MOI2_18h_2","9dab13e758d17b68d1d7f70f87592ec2;f330ad4ee40e09405a0a9959d21e700f","3943068313;4129795362","ftp.sra.ebi.ac.uk/vol1/fastq/SRR544/008/SRR5444658/SRR5444658_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR544/008/SRR5444658/SRR5444658_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR544/008/SRR5444658/SRR5444658_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR544/008/SRR5444658/SRR5444658_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR544/008/SRR5444658/SRR5444658_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR544/008/SRR5444658/SRR5444658_2.fastq.gz"
"SRX2733718","results/fastq/SRX2733718_SRR5444659_1.fastq.gz","results/fastq/SRX2733718_SRR5444659_2.fastq.gz","SRR5444659","SRX2733718","SAMN06711198","SRS2121614","PRJNA382632","SRP103821","SRA553982","GSM2575117_r1","GSM2575117","GSM2575117","GSE97672","PAIRED","cDNA","TRANSCRIPTOMIC","RNA-Seq","","Illumina HiSeq 2500","ILLUMINA","5237727500","20950910","9606","Homo sapiens","MDM-315_H1N1_MOI0_03h_1","Illumina HiSeq 2500 sequencing: GSM2575117: MDM-315_H1N1_MOI0_03h_1 Homo sapiens RNA-Seq","Human monocyte-derived macrophage (MDM) cell transcriptome response to infection with H1N1, H3N2, and H5N1 influenza virus.","MDM-315_H1N1_MOI0_03h_1","eb1a38394b75d73dfc062ae403f4e986;9c08f34a9c6b3b3536fd258b65c52b70","1129888551;1146470607","ftp.sra.ebi.ac.uk/vol1/fastq/SRR544/009/SRR5444659/SRR5444659_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR544/009/SRR5444659/SRR5444659_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR544/009/SRR5444659/SRR5444659_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR544/009/SRR5444659/SRR5444659_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR544/009/SRR5444659/SRR5444659_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR544/009/SRR5444659/SRR5444659_2.fastq.gz"
"SRX2733719","results/fastq/SRX2733719_SRR5444660_1.fastq.gz","results/fastq/SRX2733719_SRR5444660_2.fastq.gz","SRR5444660","SRX2733719","SAMN06711197","SRS2121618","PRJNA382632","SRP103821","SRA553982","GSM2575118_r1","GSM2575118","GSM2575118","GSE97672","PAIRED","cDNA","TRANSCRIPTOMIC","RNA-Seq","","Illumina HiSeq 2500","ILLUMINA","5088763250","20355053","9606","Homo sapiens","MDM-315_H1N1_MOI0_03h_2","Illumina HiSeq 2500 sequencing: GSM2575118: MDM-315_H1N1_MOI0_03h_2 Homo sapiens RNA-Seq","Human monocyte-derived macrophage (MDM) cell transcriptome response to infection with H1N1, H3N2, and H5N1 influenza virus.","MDM-315_H1N1_MOI0_03h_2","32354b59bd58214947445cd2062cc539;88ed86afd998bd8134dc0a1e6e81c1ae","1083704122;1115211543","ftp.sra.ebi.ac.uk/vol1/fastq/SRR544/000/SRR5444660/SRR5444660_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR544/000/SRR5444660/SRR5444660_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR544/000/SRR5444660/SRR5444660_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR544/000/SRR5444660/SRR5444660_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR544/000/SRR5444660/SRR5444660_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR544/000/SRR5444660/SRR5444660_2.fastq.gz"
"SRX2733720","results/fastq/SRX2733720_SRR5444661_1.fastq.gz","results/fastq/SRX2733720_SRR5444661_2.fastq.gz","SRR5444661","SRX2733720","SAMN06711196","SRS2121617","PRJNA382632","SRP103821","SRA553982","GSM2575119_r1","GSM2575119","GSM2575119","GSE97672","PAIRED","cDNA","TRANSCRIPTOMIC","RNA-Seq","","Illumina HiSeq 2500","ILLUMINA","9942305750","39769223","9606","Homo sapiens","MDM-315_H1N1_MOI2_03h_1","Illumina HiSeq 2500 sequencing: GSM2575119: MDM-315_H1N1_MOI2_03h_1 Homo sapiens RNA-Seq","Human monocyte-derived macrophage (MDM) cell transcriptome response to infection with H1N1, H3N2, and H5N1 influenza virus.","MDM-315_H1N1_MOI2_03h_1","f6a5784b0461167f3f616b42ecc9b90a;c0b9e2a9f8c996ab159df6129a7c6943","2133753273;2215179741","ftp.sra.ebi.ac.uk/vol1/fastq/SRR544/001/SRR5444661/SRR5444661_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR544/001/SRR5444661/SRR5444661_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR544/001/SRR5444661/SRR5444661_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR544/001/SRR5444661/SRR5444661_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR544/001/SRR5444661/SRR5444661_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR544/001/SRR5444661/SRR5444661_2.fastq.gz"
"SRX2733721","results/fastq/SRX2733721_SRR5444662_1.fastq.gz","results/fastq/SRX2733721_SRR5444662_2.fastq.gz","SRR5444662","SRX2733721","SAMN06711258","SRS2121616","PRJNA382632","SRP103821","SRA553982","GSM2575120_r1","GSM2575120","GSM2575120","GSE97672","PAIRED","cDNA","TRANSCRIPTOMIC","RNA-Seq","","Illumina HiSeq 2500","ILLUMINA","10842640500","43370562","9606","Homo sapiens","MDM-315_H1N1_MOI2_03h_2","Illumina HiSeq 2500 sequencing: GSM2575120: MDM-315_H1N1_MOI2_03h_2 Homo sapiens RNA-Seq","Human monocyte-derived macrophage (MDM) cell transcriptome response to infection with H1N1, H3N2, and H5N1 influenza virus.","MDM-315_H1N1_MOI2_03h_2","742042454195473b2bd9b51137176ef8;58bad8aa033d1c54e70c16e5601cdbea","2259949951;2343912856","ftp.sra.ebi.ac.uk/vol1/fastq/SRR544/002/SRR5444662/SRR5444662_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR544/002/SRR5444662/SRR5444662_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR544/002/SRR5444662/SRR5444662_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR544/002/SRR5444662/SRR5444662_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR544/002/SRR5444662/SRR5444662_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR544/002/SRR5444662/SRR5444662_2.fastq.gz"
"SRX2733722","results/fastq/SRX2733722_SRR5444663_1.fastq.gz","results/fastq/SRX2733722_SRR5444663_2.fastq.gz","SRR5444663","SRX2733722","SAMN06711257","SRS2121619","PRJNA382632","SRP103821","SRA553982","GSM2575121_r1","GSM2575121","GSM2575121","GSE97672","PAIRED","cDNA","TRANSCRIPTOMIC","RNA-Seq","","Illumina HiSeq 2500","ILLUMINA","4916872500","19667490","9606","Homo sapiens","MDM-315_H1N1_MOI0_06h_1","Illumina HiSeq 2500 sequencing: GSM2575121: MDM-315_H1N1_MOI0_06h_1 Homo sapiens RNA-Seq","Human monocyte-derived macrophage (MDM) cell transcriptome response to infection with H1N1, H3N2, and H5N1 influenza virus.","MDM-315_H1N1_MOI0_06h_1","788b451bf32de8b8d402ed1ccca3856b;5a5f80f6429d80cccfa838448c556f98","1072853993;1081824177","ftp.sra.ebi.ac.uk/vol1/fastq/SRR544/003/SRR5444663/SRR5444663_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR544/003/SRR5444663/SRR5444663_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR544/003/SRR5444663/SRR5444663_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR544/003/SRR5444663/SRR5444663_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR544/003/SRR5444663/SRR5444663_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR544/003/SRR5444663/SRR5444663_2.fastq.gz"
"SRX2733723","results/fastq/SRX2733723_SRR5444664_1.fastq.gz","results/fastq/SRX2733723_SRR5444664_2.fastq.gz","SRR5444664","SRX2733723","SAMN06711256","SRS2121620","PRJNA382632","SRP103821","SRA553982","GSM2575122_r1","GSM2575122","GSM2575122","GSE97672","PAIRED","cDNA","TRANSCRIPTOMIC","RNA-Seq","","Illumina HiSeq 2500","ILLUMINA","5732847000","22931388","9606","Homo sapiens","MDM-315_H1N1_MOI0_06h_2","Illumina HiSeq 2500 sequencing: GSM2575122: MDM-315_H1N1_MOI0_06h_2 Homo sapiens RNA-Seq","Human monocyte-derived macrophage (MDM) cell transcriptome response to infection with H1N1, H3N2, and H5N1 influenza virus.","MDM-315_H1N1_MOI0_06h_2","25f367a7c5d16a68d2cf243e01e13aab;c9f15963851abfa47a1fa731b4697112","1259149072;1275245925","ftp.sra.ebi.ac.uk/vol1/fastq/SRR544/004/SRR5444664/SRR5444664_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR544/004/SRR5444664/SRR5444664_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR544/004/SRR5444664/SRR5444664_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR544/004/SRR5444664/SRR5444664_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR544/004/SRR5444664/SRR5444664_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR544/004/SRR5444664/SRR5444664_2.fastq.gz"
"SRX2733724","results/fastq/SRX2733724_SRR5444665_1.fastq.gz","results/fastq/SRX2733724_SRR5444665_2.fastq.gz","SRR5444665","SRX2733724","SAMN06711255","SRS2121623","PRJNA382632","SRP103821","SRA553982","GSM2575123_r1","GSM2575123","GSM2575123","GSE97672","PAIRED","cDNA","TRANSCRIPTOMIC","RNA-Seq","","Illumina HiSeq 2500","ILLUMINA","5613187750","22452751","9606","Homo sapiens","MDM-315_H1N1_MOI2_06h_1","Illumina HiSeq 2500 sequencing: GSM2575123: MDM-315_H1N1_MOI2_06h_1 Homo sapiens RNA-Seq","Human monocyte-derived macrophage (MDM) cell transcriptome response to infection with H1N1, H3N2, and H5N1 influenza virus.","MDM-315_H1N1_MOI2_06h_1","8124d945cd024833b4508ce564d75a85;da87a4684b857081b3263da4dbfa1414","1216461289;1238696525","ftp.sra.ebi.ac.uk/vol1/fastq/SRR544/005/SRR5444665/SRR5444665_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR544/005/SRR5444665/SRR5444665_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR544/005/SRR5444665/SRR5444665_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR544/005/SRR5444665/SRR5444665_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR544/005/SRR5444665/SRR5444665_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR544/005/SRR5444665/SRR5444665_2.fastq.gz"
"SRX2733725","results/fastq/SRX2733725_SRR5444666_1.fastq.gz","results/fastq/SRX2733725_SRR5444666_2.fastq.gz","SRR5444666","SRX2733725","SAMN06711254","SRS2121622","PRJNA382632","SRP103821","SRA553982","GSM2575124_r1","GSM2575124","GSM2575124","GSE97672","PAIRED","cDNA","TRANSCRIPTOMIC","RNA-Seq","","Illumina HiSeq 2500","ILLUMINA","5206051750","20824207","9606","Homo sapiens","MDM-315_H1N1_MOI2_06h_2","Illumina HiSeq 2500 sequencing: GSM2575124: MDM-315_H1N1_MOI2_06h_2 Homo sapiens RNA-Seq","Human monocyte-derived macrophage (MDM) cell transcriptome response to infection with H1N1, H3N2, and H5N1 influenza virus.","MDM-315_H1N1_MOI2_06h_2","5420aa874ed29f774ddfb91ce39fa61a;dcd94c54034a9cf5711f6687947a79bc","1154357018;1160425205","ftp.sra.ebi.ac.uk/vol1/fastq/SRR544/006/SRR5444666/SRR5444666_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR544/006/SRR5444666/SRR5444666_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR544/006/SRR5444666/SRR5444666_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR544/006/SRR5444666/SRR5444666_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR544/006/SRR5444666/SRR5444666_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR544/006/SRR5444666/SRR5444666_2.fastq.gz"
"SRX2733726","results/fastq/SRX2733726_SRR5444667_1.fastq.gz","results/fastq/SRX2733726_SRR5444667_2.fastq.gz","SRR5444667","SRX2733726","SAMN06711195","SRS2121621","PRJNA382632","SRP103821","SRA553982","GSM2575125_r1","GSM2575125","GSM2575125","GSE97672","PAIRED","cDNA","TRANSCRIPTOMIC","RNA-Seq","","Illumina HiSeq 2500","ILLUMINA","11580276750","46321107","9606","Homo sapiens","MDM-315_H1N1_MOI0_12h_1","Illumina HiSeq 2500 sequencing: GSM2575125: MDM-315_H1N1_MOI0_12h_1 Homo sapiens RNA-Seq","Human monocyte-derived macrophage (MDM) cell transcriptome response to infection with H1N1, H3N2, and H5N1 influenza virus.","MDM-315_H1N1_MOI0_12h_1","a771eadbd3d7b4ce8c5131972ccc2f07;a5d249acd9905fd2aa7ee761f4fcb1c9","2400047531;2508082778","ftp.sra.ebi.ac.uk/vol1/fastq/SRR544/007/SRR5444667/SRR5444667_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR544/007/SRR5444667/SRR5444667_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR544/007/SRR5444667/SRR5444667_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR544/007/SRR5444667/SRR5444667_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR544/007/SRR5444667/SRR5444667_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR544/007/SRR5444667/SRR5444667_2.fastq.gz"
"SRX2733727","results/fastq/SRX2733727_SRR5444668_1.fastq.gz","results/fastq/SRX2733727_SRR5444668_2.fastq.gz","SRR5444668","SRX2733727","SAMN06711253","SRS2121624","PRJNA382632","SRP103821","SRA553982","GSM2575126_r1","GSM2575126","GSM2575126","GSE97672","PAIRED","cDNA","TRANSCRIPTOMIC","RNA-Seq","","Illumina HiSeq 2500","ILLUMINA","11883165250","47532661","9606","Homo sapiens","MDM-315_H1N1_MOI0_12h_2","Illumina HiSeq 2500 sequencing: GSM2575126: MDM-315_H1N1_MOI0_12h_2 Homo sapiens RNA-Seq","Human monocyte-derived macrophage (MDM) cell transcriptome response to infection with H1N1, H3N2, and H5N1 influenza virus.","MDM-315_H1N1_MOI0_12h_2","8d6b88a6aeb6497e0c9d0dacd0a847ec;5788dbbf14c9b22aa9d111395a8a9677","2552459161;2635245451","ftp.sra.ebi.ac.uk/vol1/fastq/SRR544/008/SRR5444668/SRR5444668_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR544/008/SRR5444668/SRR5444668_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR544/008/SRR5444668/SRR5444668_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR544/008/SRR5444668/SRR5444668_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR544/008/SRR5444668/SRR5444668_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR544/008/SRR5444668/SRR5444668_2.fastq.gz"
"SRX2733728","results/fastq/SRX2733728_SRR5444669_1.fastq.gz","results/fastq/SRX2733728_SRR5444669_2.fastq.gz","SRR5444669","SRX2733728","SAMN06711252","SRS2121629","PRJNA382632","SRP103821","SRA553982","GSM2575127_r1","GSM2575127","GSM2575127","GSE97672","PAIRED","cDNA","TRANSCRIPTOMIC","RNA-Seq","","Illumina HiSeq 2500","ILLUMINA","9637260000","38549040","9606","Homo sapiens","MDM-315_H1N1_MOI2_12h_1","Illumina HiSeq 2500 sequencing: GSM2575127: MDM-315_H1N1_MOI2_12h_1 Homo sapiens RNA-Seq","Human monocyte-derived macrophage (MDM) cell transcriptome response to infection with H1N1, H3N2, and H5N1 influenza virus.","MDM-315_H1N1_MOI2_12h_1","901857f0123f45e75a1feeb6302f35b8;a8fb72e125f0aa5feab53027c78beb41","1929913744;2015866517","ftp.sra.ebi.ac.uk/vol1/fastq/SRR544/009/SRR5444669/SRR5444669_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR544/009/SRR5444669/SRR5444669_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR544/009/SRR5444669/SRR5444669_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR544/009/SRR5444669/SRR5444669_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR544/009/SRR5444669/SRR5444669_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR544/009/SRR5444669/SRR5444669_2.fastq.gz"
"SRX2733729","results/fastq/SRX2733729_SRR5444670_1.fastq.gz","results/fastq/SRX2733729_SRR5444670_2.fastq.gz","SRR5444670","SRX2733729","SAMN06711251","SRS2121626","PRJNA382632","SRP103821","SRA553982","GSM2575128_r1","GSM2575128","GSM2575128","GSE97672","PAIRED","cDNA","TRANSCRIPTOMIC","RNA-Seq","","Illumina HiSeq 2500","ILLUMINA","9983644250","39934577","9606","Homo sapiens","MDM-315_H1N1_MOI2_12h_2","Illumina HiSeq 2500 sequencing: GSM2575128: MDM-315_H1N1_MOI2_12h_2 Homo sapiens RNA-Seq","Human monocyte-derived macrophage (MDM) cell transcriptome response to infection with H1N1, H3N2, and H5N1 influenza virus.","MDM-315_H1N1_MOI2_12h_2","4271fffd07d1a67316907ae972882968;24cf1787d53fdb224d4ff57770a502a5","1976675209;2092113128","ftp.sra.ebi.ac.uk/vol1/fastq/SRR544/000/SRR5444670/SRR5444670_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR544/000/SRR5444670/SRR5444670_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR544/000/SRR5444670/SRR5444670_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR544/000/SRR5444670/SRR5444670_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR544/000/SRR5444670/SRR5444670_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR544/000/SRR5444670/SRR5444670_2.fastq.gz"
"SRX2733730","results/fastq/SRX2733730_SRR5444671_1.fastq.gz","results/fastq/SRX2733730_SRR5444671_2.fastq.gz","SRR5444671","SRX2733730","SAMN06711250","SRS2121627","PRJNA382632","SRP103821","SRA553982","GSM2575129_r1","GSM2575129","GSM2575129","GSE97672","PAIRED","cDNA","TRANSCRIPTOMIC","RNA-Seq","","Illumina HiSeq 2500","ILLUMINA","4647432750","18589731","9606","Homo sapiens","MDM-315_H1N1_MOI0_18h_1","Illumina HiSeq 2500 sequencing: GSM2575129: MDM-315_H1N1_MOI0_18h_1 Homo sapiens RNA-Seq","Human monocyte-derived macrophage (MDM) cell transcriptome response to infection with H1N1, H3N2, and H5N1 influenza virus.","MDM-315_H1N1_MOI0_18h_1","15f390eec0e786a8146a73fb5613ca88;0f771968a3c53dc0333b55ae4ffbb254","1004562558;1026125012","ftp.sra.ebi.ac.uk/vol1/fastq/SRR544/001/SRR5444671/SRR5444671_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR544/001/SRR5444671/SRR5444671_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR544/001/SRR5444671/SRR5444671_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR544/001/SRR5444671/SRR5444671_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR544/001/SRR5444671/SRR5444671_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR544/001/SRR5444671/SRR5444671_2.fastq.gz"
"SRX2733731","results/fastq/SRX2733731_SRR5444672_1.fastq.gz","results/fastq/SRX2733731_SRR5444672_2.fastq.gz","SRR5444672","SRX2733731","SAMN06711249","SRS2121628","PRJNA382632","SRP103821","SRA553982","GSM2575130_r1","GSM2575130","GSM2575130","GSE97672","PAIRED","cDNA","TRANSCRIPTOMIC","RNA-Seq","","Illumina HiSeq 2500","ILLUMINA","4528220000","18112880","9606","Homo sapiens","MDM-315_H1N1_MOI0_18h_2","Illumina HiSeq 2500 sequencing: GSM2575130: MDM-315_H1N1_MOI0_18h_2 Homo sapiens RNA-Seq","Human monocyte-derived macrophage (MDM) cell transcriptome response to infection with H1N1, H3N2, and H5N1 influenza virus.","MDM-315_H1N1_MOI0_18h_2","509b62a73a46da4cb4db87eb0a0ce819;5ce66baf242cdec3499e5d543e953203","959227386;1004505390","ftp.sra.ebi.ac.uk/vol1/fastq/SRR544/002/SRR5444672/SRR5444672_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR544/002/SRR5444672/SRR5444672_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR544/002/SRR5444672/SRR5444672_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR544/002/SRR5444672/SRR5444672_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR544/002/SRR5444672/SRR5444672_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR544/002/SRR5444672/SRR5444672_2.fastq.gz"
"SRX2733732","results/fastq/SRX2733732_SRR5444673_1.fastq.gz","results/fastq/SRX2733732_SRR5444673_2.fastq.gz","SRR5444673","SRX2733732","SAMN06711248","SRS2121625","PRJNA382632","SRP103821","SRA553982","GSM2575131_r1","GSM2575131","GSM2575131","GSE97672","PAIRED","cDNA","TRANSCRIPTOMIC","RNA-Seq","","Illumina HiSeq 2500","ILLUMINA","11044953750","44179815","9606","Homo sapiens","MDM-315_H1N1_MOI2_18h_1","Illumina HiSeq 2500 sequencing: GSM2575131: MDM-315_H1N1_MOI2_18h_1 Homo sapiens RNA-Seq","Human monocyte-derived macrophage (MDM) cell transcriptome response to infection with H1N1, H3N2, and H5N1 influenza virus.","MDM-315_H1N1_MOI2_18h_1","7159ef22a819da7ccb45f6559a0cfd0c;a8937a3976c4ec8de84605fd2b43c341","2178804132;2293939944","ftp.sra.ebi.ac.uk/vol1/fastq/SRR544/003/SRR5444673/SRR5444673_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR544/003/SRR5444673/SRR5444673_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR544/003/SRR5444673/SRR5444673_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR544/003/SRR5444673/SRR5444673_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR544/003/SRR5444673/SRR5444673_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR544/003/SRR5444673/SRR5444673_2.fastq.gz"
"SRX2733733","results/fastq/SRX2733733_SRR5444674_1.fastq.gz","results/fastq/SRX2733733_SRR5444674_2.fastq.gz","SRR5444674","SRX2733733","SAMN06711247","SRS2121630","PRJNA382632","SRP103821","SRA553982","GSM2575132_r1","GSM2575132","GSM2575132","GSE97672","PAIRED","cDNA","TRANSCRIPTOMIC","RNA-Seq","","Illumina HiSeq 2500","ILLUMINA","11079819000","44319276","9606","Homo sapiens","MDM-315_H1N1_MOI2_18h_2","Illumina HiSeq 2500 sequencing: GSM2575132: MDM-315_H1N1_MOI2_18h_2 Homo sapiens RNA-Seq","Human monocyte-derived macrophage (MDM) cell transcriptome response to infection with H1N1, H3N2, and H5N1 influenza virus.","MDM-315_H1N1_MOI2_18h_2","8e039f4d0c554e20f25825fee0736043;bb9609fd966953cd4cdf13f61e5e572b","2203479570;2299718462","ftp.sra.ebi.ac.uk/vol1/fastq/SRR544/004/SRR5444674/SRR5444674_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR544/004/SRR5444674/SRR5444674_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR544/004/SRR5444674/SRR5444674_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR544/004/SRR5444674/SRR5444674_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR544/004/SRR5444674/SRR5444674_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR544/004/SRR5444674/SRR5444674_2.fastq.gz"
